id_entrega,distancia_km,tipo_veiculo,capacidade_veiculo_t,carga_t,tempo_estimado_min,tempo_real_min,valor_frete,custo_combustivel
13393,417.79,Carreta_Sider,28.0,20.43,613.34,593.22,3248.96,1382.21
13394,62.32,3/4,4.0,3.44,149.92,149.36,251.0,44.73
13395,319.0,Carreta_Bau,28.0,5.11,384.81,487.44,2267.47,986.81
13396,512.63,Carreta_Bau,28.0,14.44,601.34,681.64,3735.58,1611.17
13397,89.57,Truck,14.0,3.06,233.08,283.25,528.59,142.45
13398,34.23,VUC,3.0,1.48,102.15,91.43,111.73,24.99
13399,111.54,Toco,6.0,3.76,236.12,286.24,502.04,121.37
13400,358.85,Carreta_Sider,28.0,18.33,502.02,527.68,2808.44,1176.74
13401,57.22,Toco,6.0,5.62,163.27,170.87,294.33,61.66
13402,352.75,Carreta_Bau,28.0,26.14,548.61,527.88,2822.35,1143.68
13403,86.06,Truck,14.0,5.79,291.21,258.72,525.74,138.18
13404,231.53,Carreta_Sider,28.0,20.84,328.98,398.85,1953.72,758.08
13405,477.26,Carreta_Sider,28.0,21.16,540.05,705.36,3682.91,1573.27
13406,329.97,Carreta_Bau,28.0,26.98,480.52,520.5,2677.67,1060.42
13407,30.41,VUC,3.0,0.66,74.14,76.47,105.05,20.28
13408,82.72,3/4,4.0,2.7,195.05,153.13,305.97,78.81
13409,91.14,3/4,4.0,1.98,230.66,215.24,326.49,76.73
13410,81.12,VUC,3.0,1.34,221.39,165.03,248.89,44.87
13411,199.69,Toco,6.0,4.05,449.85,507.34,851.34,216.09
13412,55.86,VUC,3.0,1.16,128.1,122.28,170.88,39.5
13413,69.71,Toco,6.0,1.08,188.62,184.97,296.4,74.52
13414,47.78,Toco,6.0,4.87,135.26,153.81,245.79,56.12
13415,58.35,Truck,14.0,3.13,181.75,183.19,358.19,90.27
13416,92.68,VUC,3.0,1.29,227.74,198.94,284.17,56.88
13417,132.55,Truck,14.0,9.18,364.4,405.03,839.88,220.84
13418,140.53,3/4,4.0,2.72,380.54,314.0,501.49,127.99
13419,26.85,Toco,6.0,4.3,97.92,82.22,162.14,27.47
13420,476.36,Carreta_Sider,28.0,27.87,748.99,670.74,3781.6,1590.34
13421,201.38,Toco,6.0,2.95,550.47,522.11,841.13,223.19
13422,76.12,3/4,4.0,1.07,191.22,187.82,262.58,64.08
13423,480.48,Carreta_Bau,28.0,7.48,555.94,682.67,3418.5,1492.14
13424,50.07,Truck,14.0,8.17,162.27,145.16,388.32,78.18
13425,20.1,3/4,4.0,1.9,56.3,74.39,84.54,16.97
13426,62.56,3/4,4.0,3.7,128.28,131.98,260.12,51.04
13427,76.11,Toco,6.0,3.51,200.06,193.01,343.96,74.29
13428,146.05,Truck,14.0,7.48,473.09,404.13,881.49,233.73
13429,513.17,Carreta_Sider,28.0,24.72,795.78,730.33,3992.03,1704.35
13430,449.17,Carreta_Sider,28.0,23.15,648.4,655.71,3515.12,1487.83
13431,55.76,Toco,6.0,4.54,133.15,153.48,277.25,65.05
13432,80.21,Toco,6.0,3.59,213.09,186.47,370.14,89.79
13433,144.4,Toco,6.0,2.1,313.68,365.66,617.32,153.69
13434,37.29,3/4,4.0,2.53,104.18,101.27,145.19,22.57
13435,87.15,Truck,14.0,3.48,235.57,253.93,520.24,134.03
13436,63.0,3/4,4.0,2.43,170.43,156.06,245.92,59.07
13437,77.09,3/4,4.0,3.49,178.29,203.73,296.35,62.31
13438,28.84,Toco,6.0,3.53,88.88,83.12,157.0,30.98
13439,44.6,3/4,4.0,0.83,112.03,99.23,155.74,37.34
13440,86.78,Truck,14.0,2.47,228.87,263.74,518.82,131.64
13441,8.63,VUC,3.0,2.64,19.69,56.87,64.01,7.29
13442,40.76,VUC,3.0,1.02,84.09,103.19,126.7,33.43
13443,75.01,3/4,4.0,2.39,167.36,161.96,287.11,63.62
13444,71.69,VUC,3.0,2.43,158.52,179.54,228.24,45.26
13445,131.57,3/4,4.0,1.46,291.73,302.15,457.88,104.46
13446,81.5,3/4,4.0,3.11,202.43,194.8,302.47,68.58
13447,436.46,Carreta_Sider,28.0,5.99,573.16,599.69,3166.66,1395.2
13448,128.18,Truck,14.0,11.01,346.73,390.2,833.61,212.05
13449,71.28,VUC,3.0,0.61,162.41,131.07,208.95,42.53
13450,206.43,Toco,6.0,2.31,457.42,509.48,868.58,226.79
13451,435.53,Carreta_Sider,28.0,10.31,614.46,629.48,3234.1,1400.92
13452,90.19,Toco,6.0,5.45,278.67,244.95,431.71,97.72
13453,49.34,VUC,3.0,1.81,112.07,103.71,154.74,32.4
13454,60.81,Toco,6.0,5.2,180.05,168.25,306.1,73.71
13455,480.72,Carreta_Sider,28.0,18.06,587.04,692.73,3671.36,1572.1
13456,421.25,Carreta_Sider,28.0,23.4,589.47,624.61,3328.07,1389.05
13457,473.2,Carreta_Sider,28.0,17.32,677.04,682.5,3606.12,1548.63
13458,332.95,Carreta_Bau,28.0,14.91,525.52,475.34,2517.33,1046.28
13459,81.14,3/4,4.0,2.84,200.49,187.15,300.78,72.14
13460,426.33,Carreta_Sider,28.0,11.02,549.28,637.96,3180.21,1364.41
13461,67.85,Toco,6.0,5.59,213.05,183.02,337.94,75.41
13462,241.28,Carreta_Bau,28.0,25.81,408.94,393.23,2051.74,775.36
13463,13.29,VUC,3.0,0.64,27.28,41.28,52.1,3.55
13464,37.4,VUC,3.0,2.79,106.42,93.64,124.26,18.42
13465,428.72,Carreta_Bau,28.0,8.53,610.79,581.27,3074.35,1330.1
13466,383.89,Carreta_Bau,28.0,20.41,512.95,522.14,2931.81,1216.73
13467,54.29,VUC,3.0,2.55,118.56,120.48,181.21,20.55
13468,72.68,VUC,3.0,1.07,174.81,161.32,215.79,40.15
13469,53.46,VUC,3.0,0.74,104.16,97.21,168.02,27.54
13470,339.3,Carreta_Bau,28.0,22.2,388.94,511.63,2655.18,1084.24
13471,74.76,3/4,4.0,2.1,171.4,187.0,267.08,57.29
13472,80.22,VUC,3.0,1.69,170.28,191.1,242.67,51.41
13473,28.13,Toco,6.0,4.79,97.59,75.15,171.53,26.19
13474,60.06,3/4,4.0,1.46,156.89,154.34,222.0,54.24
13475,54.7,VUC,3.0,0.7,123.34,132.22,173.06,36.26
13476,24.69,Toco,6.0,5.78,70.04,103.69,174.75,25.92
13477,516.73,Carreta_Sider,28.0,20.85,608.85,740.72,3961.25,1701.14
13478,294.66,Carreta_Bau,28.0,19.72,352.84,468.34,2320.38,939.56
13479,358.18,Carreta_Bau,28.0,12.12,502.53,520.02,2643.62,1121.13
13480,48.58,3/4,4.0,3.99,130.87,119.42,216.2,42.93
13481,53.92,VUC,3.0,1.02,144.43,140.88,182.4,23.58
13482,311.71,Carreta_Bau,28.0,8.44,391.18,442.81,2274.21,965.32
13483,205.72,3/4,4.0,1.68,396.79,494.08,711.46,169.05
13484,78.38,3/4,4.0,3.11,178.26,202.23,295.89,72.52
13485,235.41,Carreta_Bau,28.0,9.84,356.89,369.56,1767.43,731.19
13486,510.98,Carreta_Sider,28.0,11.64,559.73,689.16,3787.89,1646.36
13487,261.65,Carreta_Sider,28.0,16.81,447.64,422.02,2089.9,856.79
13488,383.75,Carreta_Bau,28.0,19.67,558.0,547.05,2933.26,1212.18
13489,45.95,3/4,4.0,1.11,115.3,95.48,165.74,37.88
13490,11.36,3/4,4.0,2.83,27.67,34.13,69.67,-0.17
13491,48.34,Truck,14.0,6.63,180.35,174.35,354.36,74.95
13492,80.25,VUC,3.0,1.33,206.64,177.15,240.84,48.76
13493,336.02,Carreta_Sider,28.0,6.08,520.64,495.92,2474.67,1079.54
13494,55.98,VUC,3.0,2.93,106.95,106.8,185.07,36.0
13495,33.02,Toco,6.0,4.43,84.13,99.63,194.0,31.75
13496,473.17,Carreta_Sider,28.0,6.58,757.93,683.65,3446.32,1510.83
13497,417.02,Carreta_Bau,28.0,12.92,555.6,586.95,3052.77,1314.33
13498,129.28,Toco,6.0,1.31,331.07,330.44,544.46,127.25
13499,87.81,Truck,14.0,8.54,262.26,283.79,587.29,147.68
13500,246.06,Carreta_Bau,28.0,20.86,324.89,416.75,2003.04,785.93
13501,18.16,3/4,4.0,0.79,54.15,75.06,70.97,14.48
13502,33.75,Truck,14.0,13.07,117.33,132.67,359.53,54.76
13503,43.78,Toco,6.0,2.81,141.69,104.17,201.21,54.45
13504,397.56,Carreta_Sider,28.0,9.79,526.9,589.51,2963.84,1282.18
13505,163.58,Truck,14.0,3.65,445.15,473.86,922.77,257.31
13506,71.16,3/4,4.0,1.1,181.2,166.22,263.37,59.43
13507,80.05,3/4,4.0,3.49,197.11,181.54,307.37,75.3
13508,308.96,Carreta_Sider,28.0,15.63,414.79,485.06,2421.75,1008.51
13509,230.05,Carreta_Bau,28.0,23.2,403.09,396.89,1933.65,737.85
13510,9.33,VUC,3.0,1.03,20.79,22.35,45.39,-0.61
13511,122.52,Truck,14.0,5.88,376.96,376.21,738.48,210.03
13512,518.79,Carreta_Bau,28.0,14.02,779.42,720.07,3758.03,1633.45
13513,489.98,Carreta_Bau,28.0,15.02,559.23,677.8,3581.87,1551.46
13514,412.7,Carreta_Sider,28.0,6.52,571.1,590.21,3015.91,1319.67
13515,180.44,Truck,14.0,2.64,498.32,523.25,1008.15,288.23
13516,515.12,Carreta_Sider,28.0,27.9,662.78,726.51,4049.33,1716.42
13517,76.08,VUC,3.0,2.15,154.86,180.0,239.22,54.07
13518,69.57,VUC,3.0,0.59,190.32,170.86,187.66,51.13
13519,85.41,VUC,3.0,2.42,171.18,190.52,268.7,60.72
13520,363.09,Carreta_Bau,28.0,12.79,419.73,518.04,2682.32,1149.05
13521,85.94,Toco,6.0,4.96,196.53,239.2,404.08,95.37
13522,505.58,Carreta_Sider,28.0,26.81,569.19,710.41,3970.8,1680.97
13523,74.75,VUC,3.0,0.52,154.27,183.09,221.85,48.11
13524,21.31,3/4,4.0,3.88,65.46,81.09,123.39,22.51
13525,32.56,3/4,4.0,1.16,121.02,94.9,131.01,25.85
13526,89.21,3/4,4.0,1.61,244.25,208.03,320.54,74.7
13527,58.43,Truck,14.0,9.56,176.64,190.01,443.92,97.17
13528,53.03,VUC,3.0,2.28,130.27,97.83,179.12,36.85
13529,113.1,Truck,14.0,4.13,380.87,328.71,677.71,182.53
13530,87.33,3/4,4.0,1.07,178.31,219.76,310.0,73.81
13531,83.55,3/4,4.0,1.57,220.91,190.6,300.87,73.3
13532,70.2,VUC,3.0,1.28,146.32,190.07,222.08,48.48
13533,84.28,3/4,4.0,1.68,193.74,196.18,303.09,68.38
13534,14.36,VUC,3.0,0.89,33.42,28.93,46.56,-0.12
13535,168.73,Truck,14.0,13.65,504.66,508.45,1094.91,277.0
13536,382.83,Carreta_Sider,28.0,23.19,533.57,579.0,3050.93,1268.15
13537,72.94,3/4,4.0,3.93,137.72,198.88,288.95,59.68
13538,91.87,3/4,4.0,0.95,222.26,215.88,324.31,77.73
13539,8.46,3/4,4.0,0.86,25.0,21.8,28.71,6.74
13540,24.3,VUC,3.0,1.82,52.02,54.78,86.41,15.95
13541,480.55,Carreta_Bau,28.0,18.82,649.65,683.1,3569.5,1527.24
13542,76.25,3/4,4.0,2.76,165.34,209.11,282.72,71.06
13543,169.71,VUC,3.0,0.69,321.76,351.91,491.97,106.59
13544,51.32,VUC,3.0,2.6,97.11,116.84,169.6,28.26
13545,11.88,VUC,3.0,1.7,48.1,56.76,64.16,9.17
13546,28.38,Truck,14.0,6.48,108.98,116.37,245.17,49.65
13547,33.49,VUC,3.0,1.74,74.75,73.48,110.1,10.22
13548,229.77,Carreta_Sider,28.0,5.16,390.77,356.45,1699.67,728.17
13549,33.22,VUC,3.0,1.0,59.12,71.18,103.13,21.15
13550,344.98,Carreta_Bau,28.0,27.96,469.01,533.19,2787.65,1112.83
13551,519.86,Carreta_Sider,28.0,17.35,802.61,707.05,3922.15,1699.11
13552,83.87,Truck,14.0,3.03,286.16,259.71,513.14,131.12
13553,64.25,VUC,3.0,1.2,151.55,138.9,186.59,45.48
13554,70.88,VUC,3.0,0.92,178.71,147.18,213.81,45.01
13555,5.23,3/4,4.0,3.74,20.18,22.09,60.42,-4.47
13556,434.86,Carreta_Sider,28.0,23.39,554.36,647.17,3418.15,1442.12
13557,42.9,3/4,4.0,2.46,75.98,118.94,160.04,40.45
13558,487.51,Carreta_Sider,28.0,26.85,687.48,715.89,3845.52,1623.82
13559,381.88,Carreta_Sider,28.0,13.07,496.73,548.87,2891.78,1227.42
13560,32.92,3/4,4.0,3.54,101.56,66.71,156.27,32.94
13561,467.88,Carreta_Sider,28.0,15.33,557.26,666.85,3532.94,1517.13
13562,81.53,3/4,4.0,3.49,228.56,197.89,321.83,68.55
13563,310.49,Carreta_Sider,28.0,25.64,418.5,484.11,2565.2,1028.91
13564,90.8,Truck,14.0,7.61,272.93,252.61,589.46,140.95
13565,147.77,3/4,4.0,1.21,335.02,355.42,526.89,123.4
13566,396.56,Carreta_Sider,28.0,8.78,498.5,531.7,2941.02,1273.68
13567,350.63,Carreta_Sider,28.0,11.07,553.96,531.17,2632.45,1131.25
13568,42.52,Truck,14.0,4.75,113.55,152.71,296.56,67.5
13569,301.27,Carreta_Bau,28.0,13.44,399.86,461.95,2260.58,941.61
13570,92.55,VUC,3.0,1.74,205.38,201.48,280.78,66.72
13571,211.87,Toco,6.0,1.34,513.94,505.63,890.47,226.37
13572,5.31,VUC,3.0,2.77,19.11,8.0,52.55,-1.2
13573,33.64,3/4,4.0,0.61,105.31,77.89,112.63,30.04
13574,74.52,Truck,14.0,3.75,213.1,257.33,450.07,121.46
13575,36.77,VUC,3.0,0.47,97.33,100.57,112.12,26.09
13576,87.81,Truck,14.0,13.84,242.61,276.03,660.04,146.81
13577,428.29,Carreta_Sider,28.0,13.97,496.87,607.4,3232.84,1386.39
13578,23.88,Truck,14.0,4.43,109.77,93.11,187.3,31.6
13579,443.67,Carreta_Sider,28.0,7.02,594.51,638.67,3240.42,1415.93
13580,76.41,Truck,14.0,6.51,196.67,243.42,494.47,115.81
13581,249.78,Carreta_Sider,28.0,27.43,438.59,402.11,2176.72,834.56
13582,489.3,Carreta_Bau,28.0,17.26,657.86,694.15,3616.19,1539.53
13583,22.35,Truck,14.0,6.32,68.46,95.48,209.84,34.49
13584,252.14,Carreta_Bau,28.0,12.88,365.92,389.27,1918.23,793.9
13585,140.71,3/4,4.0,1.0,366.82,332.45,492.24,115.9
13586,165.77,Toco,6.0,3.54,390.57,443.23,722.16,179.92
13587,21.94,VUC,3.0,1.53,35.08,62.88,80.13,16.24
13588,44.56,3/4,4.0,3.08,129.73,121.81,183.59,40.79
13589,305.17,Carreta_Bau,28.0,8.77,449.62,474.45,2240.12,953.45
13590,89.99,3/4,4.0,1.07,212.15,206.24,326.1,77.79
13591,128.94,Toco,6.0,3.87,367.3,322.9,560.16,142.42
13592,57.28,Toco,6.0,4.68,141.33,155.27,297.39,53.15
13593,400.33,Carreta_Bau,28.0,16.04,567.9,582.54,2995.2,1264.18
13594,61.79,VUC,3.0,2.46,116.2,153.7,208.05,48.49
13595,4.89,3/4,4.0,3.46,7.73,30.56,53.78,7.45
13596,432.92,Carreta_Bau,28.0,26.02,485.7,608.46,3358.85,1398.88
13597,328.52,Carreta_Bau,28.0,13.2,419.41,509.88,2461.71,1026.96
13598,474.67,Carreta_Bau,28.0,25.72,707.36,651.69,3647.74,1527.19
13599,500.57,Carreta_Bau,28.0,21.08,623.15,685.57,3750.52,1598.53
13600,9.15,VUC,3.0,2.04,20.3,22.19,64.29,8.12
13601,10.09,VUC,3.0,1.86,21.82,48.7,43.31,10.44
13602,78.59,Toco,6.0,1.0,196.1,208.62,333.7,77.67
13603,25.55,Truck,14.0,8.77,62.05,123.51,258.67,37.92
13604,33.92,VUC,3.0,2.44,73.74,94.35,122.76,15.59
13605,285.22,Carreta_Bau,28.0,27.72,351.16,439.6,2364.62,922.89
13606,59.51,VUC,3.0,1.55,121.07,130.49,193.95,37.1
13607,57.14,3/4,4.0,3.97,110.52,137.25,233.03,48.67
13608,41.36,VUC,3.0,0.89,117.95,116.64,124.06,22.7
13609,4.39,3/4,4.0,3.86,26.71,39.37,57.55,-0.41
13610,44.91,Toco,6.0,3.91,122.91,108.65,228.67,49.01
13611,132.88,Toco,6.0,4.28,384.83,354.06,590.12,151.03
13612,71.24,VUC,3.0,1.91,145.65,158.36,230.94,53.69
13613,25.41,Toco,6.0,5.91,83.55,67.04,183.58,36.11
13614,193.29,Toco,6.0,1.13,519.89,480.62,798.42,202.91
13615,68.46,VUC,3.0,1.5,133.98,150.21,208.52,37.8
13616,374.49,Carreta_Sider,28.0,25.03,477.81,535.12,3019.18,1247.33
13617,5.38,VUC,3.0,0.88,9.64,26.6,25.0,9.77
13618,86.63,Toco,6.0,3.8,174.67,234.16,397.63,96.51
13619,90.45,Truck,14.0,8.33,246.82,276.89,592.57,147.9
13620,267.46,Carreta_Sider,28.0,23.42,416.98,438.31,2253.9,881.65
13621,386.13,Carreta_Sider,28.0,26.05,608.3,577.97,3119.12,1287.23
13622,4.22,Toco,6.0,2.22,29.38,14.04,42.36,7.41
13623,45.66,VUC,3.0,2.22,108.74,98.07,159.74,30.98
13624,378.36,Carreta_Sider,28.0,17.23,606.94,550.33,2918.89,1230.31
13625,352.28,Carreta_Sider,28.0,19.97,467.55,542.5,2779.93,1152.2
13626,41.66,VUC,3.0,0.96,103.45,83.01,133.35,25.86
13627,162.08,Truck,14.0,5.34,503.14,468.95,943.86,267.16
13628,216.51,Truck,14.0,8.64,516.82,631.58,1284.13,359.3
13629,255.59,Carreta_Sider,28.0,4.27,391.95,381.4,1864.29,810.48
13630,80.61,3/4,4.0,3.04,206.03,189.66,310.89,59.98
13631,53.21,VUC,3.0,0.86,125.23,121.86,159.01,40.23
13632,445.38,Carreta_Sider,28.0,26.36,601.87,653.6,3533.34,1488.4
13633,59.63,3/4,4.0,3.53,147.06,154.61,229.81,52.11
13634,22.43,Toco,6.0,4.08,59.06,65.1,137.55,22.36
13635,11.01,VUC,3.0,2.72,31.08,20.93,72.33,5.66
13636,67.0,3/4,4.0,3.96,105.06,159.9,277.13,62.86
13637,384.94,Carreta_Bau,28.0,22.64,510.62,563.48,2989.74,1233.71
13638,60.48,VUC,3.0,2.05,116.38,133.06,194.78,36.89
13639,369.1,Carreta_Sider,28.0,14.89,609.32,531.8,2827.63,1210.77
13640,79.74,Toco,6.0,5.05,250.36,248.05,374.91,80.31
13641,80.87,VUC,3.0,2.25,143.08,168.02,245.56,49.39
13642,61.42,Toco,6.0,3.31,200.4,152.07,288.97,63.73
13643,380.66,Carreta_Sider,28.0,16.1,471.06,552.75,2917.33,1240.98
13644,52.99,VUC,3.0,1.03,113.04,133.29,157.99,39.19
13645,87.17,Toco,6.0,4.92,240.46,243.26,413.93,100.18
13646,308.86,Carreta_Sider,28.0,25.1,434.36,513.73,2566.71,1025.87
13647,76.92,Toco,6.0,0.98,207.57,192.83,327.39,74.92
13648,84.3,Toco,6.0,1.47,171.76,221.17,353.31,94.59
13649,94.62,Toco,6.0,5.96,253.67,268.69,445.08,99.6
13650,111.84,Toco,6.0,1.81,286.26,278.44,478.05,117.55
13651,40.72,Toco,6.0,4.66,117.87,137.48,218.22,44.37
13652,69.24,Toco,6.0,3.35,216.76,190.47,322.81,71.1
13653,66.61,VUC,3.0,1.78,157.24,138.47,208.76,38.63
13654,19.85,VUC,3.0,0.73,53.34,29.05,65.78,16.92
13655,61.93,VUC,3.0,0.8,127.0,146.69,194.64,46.28
13656,42.96,VUC,3.0,1.92,130.95,121.94,151.03,27.29
13657,45.01,3/4,4.0,1.88,136.15,120.86,175.75,29.05
13658,20.39,3/4,4.0,3.31,42.95,68.13,101.16,18.95
13659,180.48,Toco,6.0,5.86,433.0,468.46,799.8,197.13
13660,71.77,3/4,4.0,3.36,169.9,189.6,284.64,63.62
13661,67.51,Truck,14.0,6.93,217.79,232.46,465.89,111.31
13662,154.63,3/4,4.0,2.24,316.65,319.34,536.22,121.65
13663,122.2,3/4,4.0,1.13,274.91,282.44,434.08,99.95
13664,230.78,Carreta_Bau,28.0,20.76,372.1,372.68,1888.89,738.27
13665,52.44,Toco,6.0,3.18,170.37,151.32,256.38,56.35
13666,18.26,3/4,4.0,3.52,53.93,52.48,120.51,10.28
13667,54.67,VUC,3.0,2.11,108.39,131.65,169.29,38.61
13668,13.11,3/4,4.0,1.18,57.83,49.45,62.48,2.61
13669,34.88,3/4,4.0,2.0,105.86,66.87,138.67,30.63
13670,37.88,VUC,3.0,2.18,90.52,60.58,135.44,21.81
13671,84.39,3/4,4.0,3.52,211.38,215.42,319.82,75.02
13672,41.82,3/4,4.0,1.79,89.75,97.31,145.58,34.07
13673,58.46,VUC,3.0,2.16,127.02,157.29,186.07,40.24
13674,83.6,VUC,3.0,0.89,161.49,195.79,251.7,59.56
13675,429.79,Carreta_Bau,28.0,25.73,606.44,591.33,3343.81,1386.61
13676,143.93,Toco,6.0,3.83,308.4,362.22,632.87,160.3
13677,42.74,VUC,3.0,2.41,86.48,104.55,158.51,30.69
13678,84.42,VUC,3.0,1.46,201.69,179.68,254.27,45.28
13679,16.42,VUC,3.0,2.85,60.03,45.17,75.16,11.16
13680,37.2,Toco,6.0,4.57,113.09,97.03,209.18,42.19
13681,142.35,3/4,4.0,1.12,331.51,336.48,489.12,121.45
13682,12.62,3/4,4.0,2.47,38.06,44.92,78.62,10.31
13683,55.04,VUC,3.0,1.14,116.95,136.06,161.36,38.48
13684,91.11,3/4,4.0,3.43,207.67,219.0,350.9,73.76
13685,63.78,Truck,14.0,11.42,168.1,200.73,506.45,115.67
13686,60.97,3/4,4.0,2.28,132.19,153.75,233.55,54.5
13687,29.31,VUC,3.0,1.22,94.34,77.86,103.9,14.01
13688,147.81,Toco,6.0,5.25,423.62,384.18,659.14,170.13
13689,88.73,Truck,14.0,12.22,225.5,296.95,638.0,141.96
13690,46.91,Toco,6.0,3.48,127.19,120.19,235.44,51.02
13691,28.3,Toco,6.0,4.56,102.42,103.45,166.09,31.65
13692,93.88,3/4,4.0,1.57,175.0,207.29,335.73,76.74
13693,42.5,3/4,4.0,1.79,102.68,119.6,165.94,35.18
13694,37.81,VUC,3.0,2.86,96.46,62.68,139.53,25.1
13695,209.67,Truck,14.0,10.86,647.44,610.32,1273.08,341.33
13696,7.18,Toco,6.0,1.27,42.25,49.68,51.89,9.0
13697,20.22,VUC,3.0,1.62,37.34,48.63,75.53,12.96
13698,77.64,VUC,3.0,1.46,161.16,170.57,235.06,59.26
13699,47.93,Toco,6.0,2.08,134.67,140.44,226.7,58.79
13700,90.89,VUC,3.0,2.99,211.52,167.65,294.52,56.06
13701,180.94,Truck,14.0,3.72,613.09,531.62,1026.97,289.74
13702,11.63,Toco,6.0,2.5,43.36,34.55,82.77,9.05
13703,60.05,3/4,4.0,3.49,151.41,163.69,242.92,50.54
13704,100.93,Toco,6.0,1.57,217.04,264.48,428.31,111.94
13705,69.52,VUC,3.0,1.41,169.72,158.75,210.49,43.8
13706,60.53,VUC,3.0,2.07,110.85,120.3,195.31,36.59
13707,52.22,Toco,6.0,2.62,162.5,158.36,247.85,59.29
13708,212.51,Toco,6.0,2.98,558.94,539.71,901.44,220.1
13709,56.63,Toco,6.0,3.71,162.28,137.67,276.18,59.74
13710,518.43,Carreta_Bau,28.0,26.87,580.85,711.93,3962.71,1679.11
13711,238.01,Carreta_Sider,28.0,24.93,412.47,413.63,2049.07,796.87
13712,184.79,Truck,14.0,3.43,453.85,539.29,1038.18,302.79
13713,305.68,Carreta_Bau,28.0,17.75,499.89,473.09,2365.54,961.63
13714,192.48,Toco,6.0,4.23,490.63,486.85,826.27,204.46
13715,332.85,Carreta_Bau,28.0,11.95,441.03,504.77,2463.31,1038.72
13716,265.28,Carreta_Sider,28.0,10.49,350.77,439.24,2032.42,854.48
13717,476.16,Carreta_Bau,28.0,18.43,711.89,635.43,3538.49,1505.98
13718,489.37,Carreta_Sider,28.0,14.08,726.23,696.09,3667.43,1579.62
13719,398.05,Carreta_Bau,28.0,25.74,560.26,600.29,3119.26,1285.66
13720,66.75,Toco,6.0,1.73,191.74,188.54,286.02,75.11
13721,186.67,Toco,6.0,1.11,537.13,474.62,776.45,195.23
13722,82.56,VUC,3.0,2.74,186.37,163.78,262.84,57.55
13723,296.41,Carreta_Bau,28.0,25.53,491.12,457.61,2409.34,958.23
13724,34.61,Truck,14.0,7.06,101.47,116.06,287.94,44.44
13725,224.8,Carreta_Bau,28.0,22.14,395.78,387.72,1866.66,721.39
13726,434.27,Carreta_Bau,28.0,24.33,605.05,632.94,3341.24,1393.27
13727,107.4,Toco,6.0,2.2,345.94,279.46,465.43,102.68
13728,45.83,VUC,3.0,2.12,150.91,93.26,154.06,34.71
13729,376.56,Carreta_Bau,28.0,21.74,609.36,519.63,2903.65,1202.41
13730,232.37,Carreta_Bau,28.0,12.71,359.72,381.33,1778.47,720.05
13731,299.43,Carreta_Sider,28.0,26.71,451.91,485.96,2512.66,999.18
13732,232.27,Carreta_Bau,28.0,27.22,346.83,361.11,1998.83,750.65
13733,61.87,VUC,3.0,1.69,132.95,146.39,194.8,42.36
13734,32.59,Toco,6.0,1.29,116.26,110.05,147.34,24.99
13735,20.27,VUC,3.0,2.79,41.09,16.15,80.22,11.77
13736,250.04,Carreta_Bau,28.0,16.65,347.36,383.75,1961.69,784.93
13737,91.92,Truck,14.0,3.75,272.17,314.3,543.96,146.75
13738,381.6,Carreta_Sider,28.0,21.62,607.72,570.59,3018.43,1249.24
13739,348.09,Carreta_Sider,28.0,20.55,404.56,560.88,2766.27,1139.18
13740,21.72,3/4,4.0,1.08,63.87,66.53,95.77,25.8
13741,25.18,3/4,4.0,1.53,67.97,86.86,107.43,26.93
13742,60.3,Toco,6.0,5.31,167.97,165.18,302.62,71.54
13743,198.74,Truck,14.0,13.64,555.66,577.47,1238.21,339.72
13744,11.04,VUC,3.0,1.48,18.06,12.83,38.68,-2.3
13745,7.1,VUC,3.0,0.79,15.44,34.25,27.2,4.19
13746,113.55,Toco,6.0,2.7,307.26,285.85,483.56,123.67
13747,9.83,3/4,4.0,2.33,41.97,24.66,56.41,6.41
13748,458.81,Carreta_Sider,28.0,11.35,667.91,627.48,3408.71,1471.1
13749,15.22,Toco,6.0,4.02,72.59,58.48,107.58,21.04
13750,43.06,Truck,14.0,2.19,152.88,153.61,270.62,71.76
13751,79.46,VUC,3.0,2.53,163.77,173.09,250.97,48.65
13752,35.12,Toco,6.0,5.21,111.46,103.33,201.51,43.03
13753,42.91,VUC,3.0,2.45,53.87,122.87,160.97,28.53
13754,304.23,Carreta_Sider,28.0,11.42,406.47,444.51,2319.48,984.95
13755,58.62,VUC,3.0,2.06,165.17,158.72,191.06,33.27
13756,31.5,VUC,3.0,1.38,77.6,58.41,111.32,21.26
13757,43.36,VUC,3.0,1.44,92.4,100.0,145.95,28.9
13758,39.15,VUC,3.0,2.26,110.31,98.83,134.66,24.21
13759,357.96,Carreta_Sider,28.0,24.28,526.58,559.34,2898.42,1172.87
13760,35.11,VUC,3.0,2.57,94.29,63.26,126.06,23.75
13761,302.61,Carreta_Bau,28.0,9.7,378.46,453.69,2230.42,943.34
13762,39.34,VUC,3.0,2.13,80.6,85.37,128.13,20.7
13763,5.01,Toco,6.0,2.26,33.03,45.63,47.51,8.24
13764,84.65,VUC,3.0,2.05,216.75,178.02,265.86,55.86
13765,92.94,Truck,14.0,6.47,310.21,258.39,589.85,152.96
13766,358.05,Carreta_Sider,28.0,23.0,592.13,549.28,2866.67,1181.56
13767,82.49,Toco,6.0,5.68,250.03,224.07,393.52,82.99
13768,4.52,Toco,6.0,2.38,14.94,55.47,51.84,-3.57
13769,361.46,Carreta_Bau,28.0,24.88,410.4,550.16,2852.15,1164.67
